playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.04,0.99,15.82,1.28,0.78,0.98,1.57,0.41,275.429,277.58132861189716,1.0
AI3 PiecePos-Analyzing_31,4.07,1.00,15.90,1.30,0.79,0.98,1.57,0.40,276.869,277.58132861189716,1.0
AI3 PiecePos-Analyzing_16,3.94,1.00,15.64,1.29,0.78,0.98,1.62,0.40,272.22300000000007,277.58132861189716,0.0
AI3 PiecePos-Analyzing_5,3.95,0.98,15.80,1.29,0.79,1.02,1.56,0.39,274.78100000000006,277.58132861189716,0.0
AI3 PiecePos-Analyzing_26,3.95,0.99,16.29,1.29,0.81,1.01,1.59,0.39,282.6700000000001,277.58132861189716,0.0
AI3 PiecePos-Analyzing_25,4.05,1.00,16.13,1.33,0.79,0.99,1.57,0.40,280.518,277.58132861189716,1.0
AI3 PiecePos-Analyzing_24,3.98,0.98,15.96,1.27,0.79,1.00,1.61,0.40,277.47400000000005,277.58132861189716,0.0
AI3 PiecePos-Analyzing_15,4.09,1.01,15.66,1.31,0.81,1.01,1.64,0.40,273.255,277.58132861189716,1.0
AI3 PiecePos-Analyzing_13,4.00,0.99,15.81,1.33,0.79,1.02,1.59,0.41,275.24399999999997,277.58132861189716,1.0
AI3 PiecePos-Analyzing_29,4.02,0.99,15.86,1.33,0.81,1.02,1.56,0.40,276.103,277.58132861189716,1.0
AI3 PiecePos-Analyzing_22,3.96,1.01,15.79,1.32,0.79,0.98,1.62,0.40,274.76000000000005,277.58132861189716,0.0
AI3 PiecePos-Analyzing_9,4.01,0.98,15.68,1.28,0.80,0.98,1.60,0.41,273.10799999999995,277.58132861189716,1.0
AI3 PiecePos-Analyzing_2,4.01,0.98,16.17,1.32,0.80,1.02,1.57,0.40,281.003,277.58132861189716,1.0
AI3 PiecePos-Analyzing_32,4.01,1.01,15.96,1.27,0.79,0.98,1.61,0.40,277.6040000000001,277.58132861189716,1.0
AI3 PiecePos-Analyzing_20,4.06,0.98,15.97,1.27,0.79,1.02,1.57,0.40,277.93,277.58132861189716,1.0
AI3 PiecePos-Analyzing_17,3.97,1.00,16.27,1.27,0.81,1.00,1.61,0.41,282.434,277.58132861189716,0.0
AI3 PiecePos-Analyzing_21,4.08,1.01,16.37,1.28,0.78,0.98,1.62,0.41,284.464,277.58132861189716,1.0
AI3 PiecePos-Analyzing_3,3.94,0.99,16.35,1.28,0.80,1.02,1.57,0.41,283.56499999999994,277.58132861189716,0.0
AI3 PiecePos-Analyzing_1,4.05,0.98,16.31,1.30,0.80,0.99,1.62,0.39,283.39799999999997,277.58132861189716,1.0
AI3 PiecePos-Analyzing_18,4.02,1.01,15.67,1.27,0.82,0.99,1.58,0.40,273.00500000000005,277.58132861189716,1.0
AI3 PiecePos-Analyzing_11,4.06,1.01,16.25,1.28,0.81,0.99,1.60,0.40,282.47200000000004,277.58132861189716,1.0
AI3 PiecePos-Analyzing_23,4.08,0.98,16.01,1.29,0.79,0.99,1.56,0.39,278.6310000000001,277.58132861189716,1.0
AI3 PiecePos-Analyzing_14,4.09,1.02,16.08,1.30,0.81,1.00,1.62,0.41,279.94399999999996,277.58132861189716,1.0
AI3 PiecePos-Analyzing_19,4.02,1.01,16.27,1.33,0.78,1.00,1.61,0.39,282.69,277.58132861189716,1.0
AI3 PiecePos-Analyzing_12,3.90,0.99,16.23,1.31,0.79,1.02,1.58,0.39,281.51899999999995,277.58132861189716,0.0
AI3 PiecePos-Analyzing_28,3.98,1.02,16.09,1.33,0.80,1.00,1.61,0.41,279.68399999999997,277.58132861189716,0.0
AI3 PiecePos-Analyzing_30,4.04,1.00,16.36,1.31,0.81,0.99,1.58,0.40,284.15900000000005,277.58132861189716,1.0
AI3 PiecePos-Analyzing_10,3.95,1.02,16.30,1.31,0.81,0.99,1.61,0.41,282.896,277.58132861189716,0.0
AI3 PiecePos-Analyzing_6,3.97,0.98,16.04,1.30,0.79,1.01,1.61,0.40,278.76300000000003,277.58132861189716,0.0
AI3 PiecePos-Analyzing_7,3.95,0.99,16.11,1.31,0.80,0.98,1.57,0.41,279.76399999999995,277.58132861189716,0.0
AI3 PiecePos-Analyzing_27,4.09,0.99,15.94,1.32,0.79,1.02,1.61,0.40,277.689,277.58132861189716,1.0
AI3 PiecePos-Analyzing_8,4.01,1.00,16.15,1.28,0.80,0.98,1.61,0.40,280.65500000000003,277.58132861189716,1.0
