playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.91,1.02,16.21,1.32,0.79,1.01,1.09,0.20,280.65700000000004,277.6463731343279,0.0
AI3 PiecePos-Analyzing_16,4.03,1.02,16.24,1.33,0.82,1.01,1.11,0.20,281.67599999999993,277.6463731343279,0.0
AI3 PiecePos-Analyzing_5,4.06,0.99,16.08,1.27,0.79,1.01,1.08,0.20,279.07099999999997,277.6463731343279,1.0
AI3 PiecePos-Analyzing_15,4.02,1.02,16.17,1.32,0.80,1.02,1.09,0.20,280.475,277.6463731343279,1.0
AI3 PiecePos-Analyzing_13,3.93,0.99,15.90,1.30,0.80,0.98,1.09,0.20,275.699,277.6463731343279,0.0
AI3 PiecePos-Analyzing_9,3.97,0.99,16.19,1.28,0.78,1.02,1.12,0.20,280.53000000000003,277.6463731343279,0.0
AI3 PiecePos-Analyzing_2,3.94,0.99,15.94,1.31,0.80,0.98,1.12,0.20,276.42499999999995,277.6463731343279,0.0
AI3 PiecePos-Analyzing_17,3.94,0.99,15.60,1.32,0.82,1.01,1.09,0.20,271.011,277.6463731343279,0.0
AI3 PiecePos-Analyzing_3,3.94,1.01,16.36,1.29,0.82,1.01,1.11,0.20,283.174,277.6463731343279,0.0
AI3 PiecePos-Analyzing_1,3.99,0.98,15.69,1.32,0.79,0.99,1.12,0.20,272.63000000000005,277.6463731343279,0.0
AI3 PiecePos-Analyzing_11,4.06,1.02,15.66,1.31,0.79,1.00,1.10,0.20,272.44499999999994,277.6463731343279,0.0
AI3 PiecePos-Analyzing_14,3.91,0.99,15.74,1.29,0.79,1.00,1.10,0.20,273.069,277.6463731343279,0.0
AI3 PiecePos-Analyzing_12,4.00,1.01,16.40,1.30,0.80,1.01,1.10,0.20,284.0399999999999,277.6463731343279,1.0
AI3 PiecePos-Analyzing_10,4.06,1.01,16.27,1.31,0.82,0.98,1.09,0.20,282.188,277.6463731343279,1.0
AI3 PiecePos-Analyzing_6,4.02,1.00,16.29,1.27,0.79,1.01,1.11,0.20,282.31399999999996,277.6463731343279,1.0
AI3 PiecePos-Analyzing_7,3.98,0.99,15.81,1.29,0.82,1.00,1.12,0.20,274.51500000000004,277.6463731343279,0.0
AI3 PiecePos-Analyzing_8,4.03,0.98,15.67,1.31,0.81,1.01,1.13,0.20,272.50399999999996,277.6463731343279,1.0
