playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.07,0.99,16.27,1.33,1.99,0.98,1.10,0.40,283.26099999999997,277.48473267326773,1.0
AI3 PiecePos-Analyzing_31,4.01,1.00,16.36,1.29,2.00,0.98,1.12,0.39,284.4450000000001,277.48473267326773,1.0
AI3 PiecePos-Analyzing_16,3.90,0.98,15.65,1.31,1.97,1.00,1.08,0.40,272.607,277.48473267326773,0.0
AI3 PiecePos-Analyzing_5,4.03,0.98,15.67,1.27,1.93,1.02,1.13,0.40,273.438,277.48473267326773,1.0
AI3 PiecePos-Analyzing_26,4.02,0.98,16.13,1.28,2.01,1.02,1.11,0.39,280.80899999999997,277.48473267326773,1.0
AI3 PiecePos-Analyzing_25,4.06,0.98,16.10,1.32,1.97,1.01,1.09,0.41,280.48500000000007,277.48473267326773,1.0
AI3 PiecePos-Analyzing_24,3.96,0.98,15.64,1.28,2.02,0.98,1.11,0.39,272.697,277.48473267326773,0.0
AI3 PiecePos-Analyzing_15,4.03,0.98,16.01,1.31,1.97,1.00,1.09,0.39,278.89400000000006,277.48473267326773,1.0
AI3 PiecePos-Analyzing_13,4.06,1.02,15.94,1.32,2.01,1.02,1.12,0.41,278.04,277.48473267326773,1.0
AI3 PiecePos-Analyzing_29,3.94,1.02,16.38,1.27,2.02,1.02,1.08,0.40,284.495,277.48473267326773,0.0
AI3 PiecePos-Analyzing_22,3.97,0.99,15.76,1.33,1.97,1.01,1.10,0.39,274.71099999999996,277.48473267326773,0.0
AI3 PiecePos-Analyzing_9,4.06,1.00,16.21,1.30,2.00,1.00,1.08,0.40,282.23800000000006,277.48473267326773,1.0
AI3 PiecePos-Analyzing_2,3.95,1.01,15.80,1.30,2.00,1.00,1.08,0.40,275.24800000000005,277.48473267326773,0.0
AI3 PiecePos-Analyzing_32,4.08,1.01,15.64,1.33,2.02,0.99,1.08,0.40,273.253,277.48473267326773,1.0
AI3 PiecePos-Analyzing_20,3.99,0.98,15.66,1.32,1.97,0.99,1.10,0.40,273.15200000000004,277.48473267326773,0.0
AI3 PiecePos-Analyzing_17,3.95,1.02,15.74,1.28,2.01,0.98,1.10,0.40,274.28200000000004,277.48473267326773,0.0
AI3 PiecePos-Analyzing_21,4.06,1.02,15.90,1.28,1.94,1.02,1.12,0.40,277.28800000000007,277.48473267326773,1.0
AI3 PiecePos-Analyzing_3,4.03,0.99,15.70,1.29,1.98,1.00,1.13,0.39,273.97,277.48473267326773,1.0
AI3 PiecePos-Analyzing_1,4.00,0.98,16.00,1.30,2.01,1.01,1.10,0.41,278.662,277.48473267326773,0.0
AI3 PiecePos-Analyzing_18,4.02,0.99,15.67,1.29,1.99,0.99,1.11,0.40,273.43000000000006,277.48473267326773,1.0
AI3 PiecePos-Analyzing_11,4.04,0.98,16.08,1.29,1.95,1.01,1.11,0.39,280.044,277.48473267326773,1.0
AI3 PiecePos-Analyzing_23,3.98,1.00,15.92,1.28,1.94,1.00,1.13,0.40,277.259,277.48473267326773,0.0
AI3 PiecePos-Analyzing_14,3.91,1.02,15.66,1.31,1.99,0.99,1.07,0.40,272.84200000000004,277.48473267326773,0.0
AI3 PiecePos-Analyzing_19,4.05,1.02,16.23,1.30,1.97,1.02,1.11,0.40,282.567,277.48473267326773,1.0
AI3 PiecePos-Analyzing_12,3.91,1.01,15.71,1.31,1.99,1.02,1.11,0.39,273.70199999999994,277.48473267326773,0.0
AI3 PiecePos-Analyzing_28,3.91,0.98,15.84,1.31,1.95,0.98,1.10,0.39,275.669,277.48473267326773,0.0
AI3 PiecePos-Analyzing_30,3.97,1.02,15.78,1.29,1.99,1.02,1.10,0.41,275.04299999999995,277.48473267326773,0.0
AI3 PiecePos-Analyzing_10,4.03,1.00,15.79,1.27,1.97,1.01,1.11,0.40,275.37800000000004,277.48473267326773,1.0
AI3 PiecePos-Analyzing_6,4.02,1.00,16.11,1.32,1.96,1.00,1.12,0.40,280.516,277.48473267326773,1.0
AI3 PiecePos-Analyzing_7,4.01,1.01,16.34,1.29,1.96,1.01,1.09,0.39,284.1,277.48473267326773,1.0
AI3 PiecePos-Analyzing_27,3.91,1.02,15.88,1.31,1.94,1.01,1.12,0.40,276.39700000000005,277.48473267326773,0.0
AI3 PiecePos-Analyzing_8,4.05,1.02,16.11,1.31,1.96,1.01,1.07,0.39,280.594,277.48473267326773,1.0
