playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.93,0.98,16.11,1.28,0.82,1.02,2.00,0.40,280.15999999999997,277.4755700000003,0.0
AI3 PiecePos-Analyzing_16,4.09,1.01,15.82,1.27,0.80,1.02,2.03,0.40,276.194,277.4755700000003,1.0
AI3 PiecePos-Analyzing_5,4.01,0.98,16.05,1.32,0.80,0.98,2.05,0.40,279.571,277.4755700000003,1.0
AI3 PiecePos-Analyzing_15,4.03,1.00,15.84,1.32,0.79,1.01,2.03,0.41,276.315,277.4755700000003,1.0
AI3 PiecePos-Analyzing_13,3.98,0.98,16.14,1.32,0.78,0.98,2.03,0.39,280.84900000000005,277.4755700000003,0.0
AI3 PiecePos-Analyzing_9,3.93,1.00,15.77,1.29,0.82,1.02,1.97,0.39,274.71599999999995,277.4755700000003,0.0
AI3 PiecePos-Analyzing_2,3.94,1.00,16.37,1.28,0.80,0.98,2.01,0.40,284.33500000000004,277.4755700000003,0.0
AI3 PiecePos-Analyzing_17,3.94,0.99,15.69,1.27,0.78,1.00,2.01,0.40,273.43600000000004,277.4755700000003,0.0
AI3 PiecePos-Analyzing_3,3.94,1.02,16.04,1.28,0.80,1.00,2.04,0.41,279.13199999999995,277.4755700000003,0.0
AI3 PiecePos-Analyzing_1,4.01,0.99,16.10,1.29,0.81,1.00,2.02,0.40,280.33700000000005,277.4755700000003,0.0
AI3 PiecePos-Analyzing_11,3.96,1.01,16.10,1.29,0.81,0.99,2.02,0.40,280.1470000000001,277.4755700000003,0.0
AI3 PiecePos-Analyzing_14,3.99,0.99,15.75,1.29,0.79,1.00,2.03,0.40,274.65200000000004,277.4755700000003,0.0
AI3 PiecePos-Analyzing_12,4.09,1.02,15.92,1.33,0.79,1.01,1.99,0.40,277.82000000000005,277.4755700000003,0.0
AI3 PiecePos-Analyzing_10,4.05,0.99,16.08,1.31,0.79,1.02,2.03,0.41,280.2219999999999,277.4755700000003,1.0
AI3 PiecePos-Analyzing_6,4.07,0.98,15.78,1.27,0.80,1.00,1.99,0.39,275.37600000000003,277.4755700000003,1.0
AI3 PiecePos-Analyzing_7,4.02,1.00,16.27,1.33,0.79,0.99,2.02,0.39,283.12899999999996,277.4755700000003,0.0
AI3 PiecePos-Analyzing_8,3.98,1.02,16.11,1.27,0.80,0.99,2.00,0.39,280.337,277.4755700000003,0.0
