playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.97,1.02,16.02,1.30,1.31,1.01,1.12,0.41,278.364,277.66357488986705,0.0
AI3 PiecePos-Analyzing_16,4.01,0.99,16.27,1.32,1.28,0.99,1.12,0.39,282.468,277.66357488986705,0.5
AI3 PiecePos-Analyzing_5,3.94,1.01,16.18,1.30,1.30,1.00,1.13,0.40,280.783,277.66357488986705,0.0
AI3 PiecePos-Analyzing_26,3.96,1.02,15.76,1.30,1.31,0.98,1.10,0.40,274.108,277.66357488986705,0.0
AI3 PiecePos-Analyzing_25,3.90,0.98,15.68,1.31,1.32,1.02,1.11,0.41,272.6239999999999,277.66357488986705,0.0
AI3 PiecePos-Analyzing_24,4.02,1.01,16.14,1.27,1.28,0.99,1.11,0.40,280.37600000000003,277.66357488986705,1.0
AI3 PiecePos-Analyzing_15,3.91,1.02,15.93,1.31,1.33,0.99,1.12,0.41,276.69300000000004,277.66357488986705,0.0
AI3 PiecePos-Analyzing_13,3.97,0.99,15.88,1.29,1.31,1.02,1.09,0.41,276.058,277.66357488986705,0.0
AI3 PiecePos-Analyzing_22,3.99,0.99,16.13,1.27,1.31,1.01,1.10,0.41,280.11299999999994,277.66357488986705,0.0
AI3 PiecePos-Analyzing_9,3.95,1.02,15.65,1.28,1.34,1.02,1.12,0.41,272.372,277.66357488986705,0.0
AI3 PiecePos-Analyzing_2,3.97,1.00,15.93,1.30,1.34,1.01,1.09,0.40,276.891,277.66357488986705,0.0
AI3 PiecePos-Analyzing_20,3.94,1.02,15.68,1.29,1.31,0.99,1.10,0.41,272.74899999999997,277.66357488986705,0.0
AI3 PiecePos-Analyzing_17,4.00,0.98,16.12,1.29,1.29,1.00,1.12,0.40,280.0010000000001,277.66357488986705,0.0
AI3 PiecePos-Analyzing_21,3.99,0.99,16.07,1.29,1.31,0.99,1.11,0.40,279.16600000000005,277.66357488986705,0.0
AI3 PiecePos-Analyzing_3,3.96,0.98,15.84,1.29,1.30,1.00,1.10,0.39,275.343,277.66357488986705,0.0
AI3 PiecePos-Analyzing_1,4.01,1.01,16.09,1.32,1.28,1.00,1.10,0.39,279.596,277.66357488986705,0.5
AI3 PiecePos-Analyzing_18,3.93,1.00,16.28,1.32,1.33,1.01,1.12,0.41,282.3860000000001,277.66357488986705,0.0
AI3 PiecePos-Analyzing_11,4.00,1.00,16.38,1.33,1.32,1.00,1.08,0.40,284.21299999999997,277.66357488986705,0.5
AI3 PiecePos-Analyzing_23,3.92,1.02,15.73,1.31,1.34,1.00,1.11,0.39,273.532,277.66357488986705,0.0
AI3 PiecePos-Analyzing_14,3.94,1.01,15.69,1.33,1.34,0.98,1.10,0.40,272.961,277.66357488986705,0.0
AI3 PiecePos-Analyzing_19,3.98,0.99,15.84,1.30,1.32,1.02,1.10,0.40,275.486,277.66357488986705,0.0
AI3 PiecePos-Analyzing_12,3.96,0.99,16.12,1.30,1.29,1.01,1.10,0.40,279.852,277.66357488986705,0.0
AI3 PiecePos-Analyzing_10,3.98,1.02,15.63,1.31,1.29,0.99,1.09,0.40,272.10400000000004,277.66357488986705,0.0
AI3 PiecePos-Analyzing_6,3.90,1.02,16.35,1.27,1.29,1.01,1.11,0.40,283.29400000000004,277.66357488986705,0.0
AI3 PiecePos-Analyzing_7,3.92,1.00,16.38,1.27,1.28,1.00,1.10,0.40,283.805,277.66357488986705,0.0
AI3 PiecePos-Analyzing_27,3.94,1.02,16.14,1.29,1.28,0.99,1.12,0.41,280.107,277.66357488986705,0.0
AI3 PiecePos-Analyzing_8,3.98,1.00,15.92,1.31,1.34,0.99,1.11,0.41,276.78999999999996,277.66357488986705,0.0
