playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.99,0.99,16.04,1.31,0.81,0.98,1.20,0.41,278.405,277.84519284294123,0.0
AI3 PiecePos-Analyzing_16,3.98,1.02,15.81,1.31,0.80,0.98,1.20,0.40,274.70300000000003,277.84519284294123,0.0
AI3 PiecePos-Analyzing_5,4.05,0.98,16.02,1.32,0.79,1.01,1.22,0.40,278.36,277.84519284294123,0.0
AI3 PiecePos-Analyzing_15,4.01,1.02,15.82,1.27,0.82,0.99,1.19,0.41,274.95000000000005,277.84519284294123,1.0
AI3 PiecePos-Analyzing_13,4.01,1.01,16.29,1.29,0.81,1.00,1.19,0.41,282.48800000000006,277.84519284294123,0.5
AI3 PiecePos-Analyzing_9,4.01,1.01,16.24,1.28,0.80,1.00,1.18,0.41,281.65599999999995,277.84519284294123,0.0
AI3 PiecePos-Analyzing_2,3.95,1.02,15.89,1.31,0.80,0.99,1.20,0.41,275.87699999999995,277.84519284294123,0.0
AI3 PiecePos-Analyzing_20,3.94,0.98,15.83,1.32,0.81,1.01,1.22,0.39,274.892,277.84519284294123,0.0
AI3 PiecePos-Analyzing_17,3.95,0.99,16.38,1.30,0.78,1.01,1.19,0.40,283.66300000000007,277.84519284294123,0.0
AI3 PiecePos-Analyzing_21,3.94,0.99,15.97,1.29,0.81,1.02,1.18,0.39,277.069,277.84519284294123,0.0
AI3 PiecePos-Analyzing_3,4.07,1.02,16.37,1.29,0.79,0.99,1.20,0.41,284.00300000000004,277.84519284294123,0.0
AI3 PiecePos-Analyzing_1,3.94,0.98,15.91,1.27,0.79,0.99,1.18,0.40,276.03100000000006,277.84519284294123,0.0
AI3 PiecePos-Analyzing_18,4.05,1.02,15.72,1.31,0.78,0.98,1.17,0.39,273.49,277.84519284294123,1.0
AI3 PiecePos-Analyzing_11,3.98,0.98,15.65,1.30,0.81,0.98,1.22,0.40,272.12000000000006,277.84519284294123,0.0
AI3 PiecePos-Analyzing_14,3.96,1.00,15.79,1.32,0.78,1.00,1.20,0.41,274.304,277.84519284294123,0.0
AI3 PiecePos-Analyzing_19,4.09,1.02,16.00,1.29,0.81,1.00,1.20,0.40,278.18500000000006,277.84519284294123,1.0
AI3 PiecePos-Analyzing_12,3.93,1.01,15.82,1.28,0.80,0.99,1.20,0.40,274.624,277.84519284294123,0.0
AI3 PiecePos-Analyzing_10,3.94,1.02,15.67,1.30,0.80,1.01,1.19,0.39,272.305,277.84519284294123,0.0
AI3 PiecePos-Analyzing_6,4.06,0.98,15.81,1.33,0.80,1.01,1.18,0.41,275.02099999999996,277.84519284294123,1.0
AI3 PiecePos-Analyzing_7,3.95,1.02,16.24,1.27,0.82,1.01,1.19,0.40,281.446,277.84519284294123,0.0
AI3 PiecePos-Analyzing_8,4.01,1.01,16.29,1.33,0.81,1.00,1.21,0.41,282.562,277.84519284294123,1.0
