playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.95,1.00,15.89,1.31,0.80,1.01,1.11,0.60,275.854,277.69938,0.0
AI3 PiecePos-Analyzing_16,4.06,1.01,16.15,1.30,0.79,1.00,1.13,0.60,280.455,277.69938,1.0
AI3 PiecePos-Analyzing_5,3.94,0.98,16.39,1.31,0.81,1.01,1.11,0.61,283.80600000000004,277.69938,0.0
AI3 PiecePos-Analyzing_15,4.04,0.99,15.91,1.31,0.80,0.99,1.10,0.61,276.49699999999996,277.69938,1.0
AI3 PiecePos-Analyzing_13,3.97,1.00,16.22,1.33,0.79,0.98,1.09,0.59,281.176,277.69938,0.0
AI3 PiecePos-Analyzing_9,4.06,1.02,16.16,1.32,0.79,1.00,1.09,0.60,280.607,277.69938,1.0
AI3 PiecePos-Analyzing_2,3.90,0.99,15.90,1.30,0.81,1.02,1.08,0.59,275.772,277.69938,0.0
AI3 PiecePos-Analyzing_17,4.05,0.99,15.90,1.32,0.78,0.99,1.08,0.59,276.34400000000005,277.69938,1.0
AI3 PiecePos-Analyzing_3,3.93,1.01,15.77,1.31,0.79,1.01,1.12,0.60,273.867,277.69938,0.0
AI3 PiecePos-Analyzing_1,4.06,1.00,15.70,1.28,0.79,0.98,1.11,0.60,273.177,277.69938,1.0
AI3 PiecePos-Analyzing_11,4.06,1.02,16.22,1.33,0.79,1.01,1.11,0.61,281.616,277.69938,1.0
AI3 PiecePos-Analyzing_14,3.94,1.02,15.84,1.28,0.80,0.99,1.10,0.59,274.96,277.69938,0.0
AI3 PiecePos-Analyzing_12,4.01,1.01,15.88,1.31,0.82,1.00,1.09,0.61,275.932,277.69938,0.0
AI3 PiecePos-Analyzing_10,3.92,1.01,16.37,1.29,0.80,0.99,1.10,0.60,283.367,277.69938,0.0
AI3 PiecePos-Analyzing_6,3.95,0.99,15.91,1.32,0.79,1.00,1.09,0.61,276.1410000000001,277.69938,0.0
AI3 PiecePos-Analyzing_7,3.97,1.00,15.65,1.32,0.81,0.98,1.12,0.60,272.0960000000001,277.69938,0.0
AI3 PiecePos-Analyzing_8,3.90,0.98,15.64,1.28,0.80,1.00,1.09,0.61,271.567,277.69938,0.0
