playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.10,0.99,15.76,1.33,1.29,1.02,1.08,0.40,274.679,277.66079955947055,0.0
AI3 PiecePos-Analyzing_16,3.95,1.00,16.09,1.33,1.32,1.01,1.12,0.40,279.427,277.66079955947055,0.0
AI3 PiecePos-Analyzing_5,4.05,1.01,16.20,1.30,1.28,1.02,1.12,0.40,281.536,277.66079955947055,1.0
AI3 PiecePos-Analyzing_26,3.98,1.02,15.66,1.31,1.28,0.98,1.10,0.41,272.58099999999996,277.66079955947055,0.0
AI3 PiecePos-Analyzing_25,3.97,1.02,16.10,1.31,1.34,1.00,1.10,0.39,279.64099999999996,277.66079955947055,0.0
AI3 PiecePos-Analyzing_24,4.01,0.99,16.04,1.33,1.33,0.99,1.10,0.41,278.82699999999994,277.66079955947055,1.0
AI3 PiecePos-Analyzing_15,3.98,0.98,15.80,1.29,1.32,1.00,1.09,0.39,274.788,277.66079955947055,0.0
AI3 PiecePos-Analyzing_13,3.94,0.99,15.62,1.32,1.32,0.98,1.07,0.41,271.763,277.66079955947055,0.0
AI3 PiecePos-Analyzing_22,3.92,1.01,15.61,1.27,1.31,1.02,1.08,0.40,271.517,277.66079955947055,0.0
AI3 PiecePos-Analyzing_9,3.97,1.02,16.05,1.29,1.32,1.02,1.11,0.41,278.83799999999997,277.66079955947055,0.0
AI3 PiecePos-Analyzing_2,4.07,1.02,15.74,1.27,1.34,1.01,1.12,0.41,274.269,277.66079955947055,0.0
AI3 PiecePos-Analyzing_20,3.92,1.02,16.35,1.31,1.30,1.02,1.08,0.39,283.407,277.66079955947055,0.0
AI3 PiecePos-Analyzing_17,3.93,1.01,16.00,1.30,1.31,0.99,1.08,0.40,277.80600000000004,277.66079955947055,0.0
AI3 PiecePos-Analyzing_21,3.99,0.99,15.73,1.28,1.32,1.00,1.10,0.40,273.71999999999997,277.66079955947055,0.0
AI3 PiecePos-Analyzing_3,4.07,0.98,15.74,1.31,1.30,1.02,1.12,0.40,274.25500000000005,277.66079955947055,1.0
AI3 PiecePos-Analyzing_1,4.07,1.02,15.91,1.28,1.34,1.01,1.11,0.41,276.991,277.66079955947055,0.0
AI3 PiecePos-Analyzing_18,4.00,1.00,16.13,1.29,1.30,0.98,1.10,0.39,280.14300000000003,277.66079955947055,0.0
AI3 PiecePos-Analyzing_11,4.00,1.01,15.73,1.31,1.33,1.02,1.11,0.41,273.86199999999997,277.66079955947055,0.0
AI3 PiecePos-Analyzing_23,3.99,1.01,16.33,1.30,1.29,1.02,1.11,0.40,283.373,277.66079955947055,0.0
AI3 PiecePos-Analyzing_14,3.90,0.98,15.95,1.28,1.32,1.00,1.10,0.41,276.8739999999999,277.66079955947055,0.0
AI3 PiecePos-Analyzing_19,3.98,1.02,15.68,1.30,1.30,1.00,1.12,0.39,272.93800000000005,277.66079955947055,0.0
AI3 PiecePos-Analyzing_12,3.99,1.02,16.13,1.28,1.32,0.98,1.07,0.39,280.093,277.66079955947055,0.0
AI3 PiecePos-Analyzing_28,3.94,0.99,15.92,1.31,1.34,1.02,1.11,0.39,276.642,277.66079955947055,0.0
AI3 PiecePos-Analyzing_10,3.93,1.01,16.28,1.30,1.30,1.02,1.12,0.40,282.3520000000001,277.66079955947055,0.0
AI3 PiecePos-Analyzing_6,3.96,1.00,16.00,1.28,1.30,0.98,1.07,0.41,277.865,277.66079955947055,0.0
AI3 PiecePos-Analyzing_7,3.98,1.01,15.76,1.28,1.31,1.01,1.09,0.39,274.167,277.66079955947055,0.0
AI3 PiecePos-Analyzing_27,4.06,1.01,16.25,1.31,1.30,1.01,1.11,0.41,282.388,277.66079955947055,1.0
AI3 PiecePos-Analyzing_8,3.98,0.99,16.29,1.28,1.30,1.01,1.11,0.40,282.64500000000004,277.66079955947055,0.0
