playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.99,1.01,15.83,1.28,0.81,0.99,1.12,0.00,274.78400000000005,277.244529411765,0.0
AI3 PiecePos-Analyzing_31,4.02,1.00,15.65,1.31,0.80,0.98,1.10,0.00,272.013,277.244529411765,1.0
AI3 PiecePos-Analyzing_16,4.01,1.01,15.77,1.30,0.79,1.00,1.09,0.00,273.891,277.244529411765,0.0
AI3 PiecePos-Analyzing_5,3.92,0.98,15.84,1.30,0.80,1.01,1.11,0.00,274.661,277.244529411765,0.0
AI3 PiecePos-Analyzing_26,4.00,0.98,15.72,1.30,0.80,0.99,1.13,0.00,273.063,277.244529411765,0.0
AI3 PiecePos-Analyzing_25,3.91,1.00,16.28,1.32,0.79,1.02,1.09,0.00,281.687,277.244529411765,0.0
AI3 PiecePos-Analyzing_24,4.05,1.00,16.05,1.31,0.79,1.00,1.10,0.00,278.54499999999996,277.244529411765,0.0
AI3 PiecePos-Analyzing_15,4.08,1.02,16.38,1.33,0.79,0.98,1.08,0.00,283.94899999999996,277.244529411765,1.0
AI3 PiecePos-Analyzing_13,3.97,0.98,16.37,1.28,0.80,1.00,1.10,0.00,283.294,277.244529411765,0.0
AI3 PiecePos-Analyzing_29,3.94,0.99,16.14,1.31,0.82,1.00,1.12,0.00,279.581,277.244529411765,0.0
AI3 PiecePos-Analyzing_22,4.00,0.98,16.21,1.32,0.81,0.98,1.09,0.00,280.8830000000001,277.244529411765,0.0
AI3 PiecePos-Analyzing_9,4.00,0.99,15.88,1.33,0.81,1.00,1.10,0.00,275.657,277.244529411765,1.0
AI3 PiecePos-Analyzing_2,4.03,0.98,15.70,1.27,0.82,0.99,1.08,0.00,272.785,277.244529411765,0.5
AI3 PiecePos-Analyzing_32,3.90,1.02,15.88,1.27,0.81,1.02,1.13,0.00,275.262,277.244529411765,0.0
AI3 PiecePos-Analyzing_20,3.91,1.02,15.91,1.27,0.82,1.02,1.09,0.00,275.74600000000004,277.244529411765,0.0
AI3 PiecePos-Analyzing_17,4.04,1.02,16.33,1.30,0.82,1.02,1.09,0.00,283.025,277.244529411765,1.0
AI3 PiecePos-Analyzing_21,3.96,1.01,16.35,1.30,0.78,0.99,1.09,0.00,282.9530000000001,277.244529411765,0.0
AI3 PiecePos-Analyzing_3,3.91,0.98,15.65,1.32,0.79,0.99,1.08,0.00,271.546,277.244529411765,0.0
AI3 PiecePos-Analyzing_1,4.05,1.01,16.24,1.29,0.79,1.00,1.09,0.00,281.558,277.244529411765,0.0
AI3 PiecePos-Analyzing_18,3.93,1.01,16.12,1.28,0.79,0.98,1.08,0.00,279.11400000000003,277.244529411765,0.0
AI3 PiecePos-Analyzing_11,4.05,0.99,15.87,1.33,0.79,1.00,1.10,0.00,275.681,277.244529411765,1.0
AI3 PiecePos-Analyzing_23,4.05,0.99,15.84,1.32,0.82,0.98,1.11,0.00,275.20300000000003,277.244529411765,1.0
AI3 PiecePos-Analyzing_14,4.01,0.98,15.64,1.31,0.79,1.01,1.12,0.00,271.837,277.244529411765,0.0
AI3 PiecePos-Analyzing_19,3.98,1.01,15.88,1.33,0.79,1.00,1.11,0.00,275.592,277.244529411765,0.0
AI3 PiecePos-Analyzing_12,4.08,1.02,15.93,1.28,0.82,1.01,1.11,0.00,276.77099999999996,277.244529411765,1.0
AI3 PiecePos-Analyzing_28,4.06,1.01,16.14,1.30,0.81,0.99,1.12,0.00,280.05000000000007,277.244529411765,1.0
AI3 PiecePos-Analyzing_30,4.02,1.02,15.78,1.28,0.80,1.02,1.12,0.00,274.13599999999997,277.244529411765,1.0
AI3 PiecePos-Analyzing_10,4.03,1.02,15.60,1.27,0.79,0.98,1.09,0.00,271.20200000000006,277.244529411765,0.5
AI3 PiecePos-Analyzing_6,4.04,0.99,15.88,1.31,0.81,1.02,1.12,0.00,275.833,277.244529411765,1.0
AI3 PiecePos-Analyzing_7,3.95,1.02,16.13,1.31,0.79,1.00,1.12,0.00,279.467,277.244529411765,0.0
AI3 PiecePos-Analyzing_27,4.02,0.98,15.84,1.28,0.82,1.01,1.09,0.00,275.029,277.244529411765,1.0
AI3 PiecePos-Analyzing_8,4.06,1.00,16.04,1.27,0.79,1.00,1.10,0.00,278.373,277.244529411765,0.0
