playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.04,0.98,15.88,1.32,1.52,1.01,1.11,0.41,276.547,277.85158309859105,0.0
AI3 PiecePos-Analyzing_16,3.98,1.00,15.77,1.28,1.55,0.99,1.08,0.40,274.482,277.85158309859105,0.0
AI3 PiecePos-Analyzing_5,3.97,1.00,16.16,1.32,1.55,0.99,1.12,0.39,280.77400000000006,277.85158309859105,0.0
AI3 PiecePos-Analyzing_26,3.97,1.02,16.15,1.27,1.56,1.02,1.09,0.40,280.578,277.85158309859105,0.0
AI3 PiecePos-Analyzing_25,4.02,1.00,15.75,1.32,1.51,0.98,1.09,0.41,274.34700000000004,277.85158309859105,0.0
AI3 PiecePos-Analyzing_24,3.94,0.98,15.84,1.28,1.51,1.00,1.10,0.39,275.418,277.85158309859105,0.0
AI3 PiecePos-Analyzing_15,3.99,0.98,16.33,1.31,1.54,1.02,1.11,0.40,283.556,277.85158309859105,0.0
AI3 PiecePos-Analyzing_13,3.97,0.98,15.96,1.30,1.50,1.02,1.09,0.41,277.493,277.85158309859105,0.0
AI3 PiecePos-Analyzing_29,3.93,1.01,16.31,1.29,1.54,0.99,1.09,0.40,282.9480000000001,277.85158309859105,0.0
AI3 PiecePos-Analyzing_22,3.90,1.00,15.81,1.31,1.50,1.02,1.12,0.39,274.871,277.85158309859105,0.0
AI3 PiecePos-Analyzing_9,4.01,1.02,16.09,1.32,1.51,1.00,1.12,0.39,279.81200000000007,277.85158309859105,0.0
AI3 PiecePos-Analyzing_2,3.94,1.02,15.69,1.28,1.54,0.98,1.11,0.40,273.07700000000006,277.85158309859105,0.0
AI3 PiecePos-Analyzing_20,3.97,1.01,16.30,1.32,1.52,1.01,1.11,0.40,283.01300000000003,277.85158309859105,0.0
AI3 PiecePos-Analyzing_17,3.92,0.98,16.06,1.32,1.54,0.99,1.08,0.39,278.90200000000004,277.85158309859105,0.0
AI3 PiecePos-Analyzing_21,3.96,1.01,15.86,1.28,1.55,0.99,1.07,0.41,275.845,277.85158309859105,0.0
AI3 PiecePos-Analyzing_3,4.00,1.01,15.76,1.31,1.51,1.02,1.09,0.40,274.46000000000004,277.85158309859105,0.0
AI3 PiecePos-Analyzing_1,3.99,1.00,16.01,1.32,1.51,1.00,1.09,0.40,278.4030000000001,277.85158309859105,0.0
AI3 PiecePos-Analyzing_18,3.99,0.98,16.26,1.30,1.54,1.00,1.08,0.40,282.37000000000006,277.85158309859105,0.0
AI3 PiecePos-Analyzing_11,4.03,0.98,16.26,1.33,1.57,1.02,1.12,0.40,282.65700000000004,277.85158309859105,1.0
AI3 PiecePos-Analyzing_23,3.97,1.00,15.83,1.28,1.50,1.00,1.08,0.40,275.372,277.85158309859105,0.0
AI3 PiecePos-Analyzing_14,4.10,1.02,16.30,1.32,1.53,1.00,1.08,0.40,283.50800000000004,277.85158309859105,0.0
AI3 PiecePos-Analyzing_19,3.96,0.98,15.88,1.33,1.51,0.99,1.12,0.41,276.22300000000007,277.85158309859105,0.0
AI3 PiecePos-Analyzing_12,4.06,1.00,15.69,1.30,1.57,1.02,1.08,0.40,273.594,277.85158309859105,0.0
AI3 PiecePos-Analyzing_28,3.91,1.01,15.70,1.33,1.56,0.99,1.12,0.41,273.21299999999997,277.85158309859105,0.0
AI3 PiecePos-Analyzing_30,3.92,1.00,16.31,1.33,1.56,0.99,1.10,0.40,282.977,277.85158309859105,0.0
AI3 PiecePos-Analyzing_10,3.99,0.99,16.20,1.32,1.54,0.98,1.11,0.39,281.45500000000004,277.85158309859105,0.0
AI3 PiecePos-Analyzing_6,3.99,1.00,16.31,1.28,1.57,0.98,1.10,0.40,283.18999999999994,277.85158309859105,0.0
AI3 PiecePos-Analyzing_7,3.93,1.01,16.04,1.29,1.55,1.02,1.08,0.39,278.651,277.85158309859105,0.0
AI3 PiecePos-Analyzing_27,3.96,0.99,15.74,1.33,1.56,0.98,1.12,0.39,274.01500000000004,277.85158309859105,0.0
AI3 PiecePos-Analyzing_8,3.90,1.02,15.80,1.31,1.56,0.98,1.09,0.39,274.706,277.85158309859105,0.0
