playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.04,0.99,16.39,1.32,0.80,1.01,1.11,0.00,283.977,277.65249019607876,0.5
AI3 PiecePos-Analyzing_16,3.97,0.98,15.63,1.28,0.78,0.99,1.10,0.00,271.428,277.65249019607876,0.0
AI3 PiecePos-Analyzing_5,3.99,0.99,15.88,1.28,0.79,1.01,1.08,0.00,275.524,277.65249019607876,0.0
AI3 PiecePos-Analyzing_26,4.03,1.00,16.21,1.29,0.80,1.01,1.08,0.00,280.995,277.65249019607876,1.0
AI3 PiecePos-Analyzing_25,4.09,1.00,15.91,1.33,0.81,1.01,1.10,0.00,276.517,277.65249019607876,1.0
AI3 PiecePos-Analyzing_24,4.01,1.02,15.77,1.32,0.81,0.98,1.09,0.00,273.92300000000006,277.65249019607876,0.0
AI3 PiecePos-Analyzing_15,3.95,1.02,16.02,1.29,0.81,1.01,1.12,0.00,277.70700000000005,277.65249019607876,0.0
AI3 PiecePos-Analyzing_13,3.99,1.01,15.63,1.31,0.81,1.01,1.08,0.00,271.599,277.65249019607876,0.0
AI3 PiecePos-Analyzing_29,4.06,1.00,16.37,1.29,0.78,1.00,1.09,0.00,283.6600000000001,277.65249019607876,0.5
AI3 PiecePos-Analyzing_22,4.04,0.99,15.93,1.28,0.79,1.02,1.12,0.00,276.578,277.65249019607876,1.0
AI3 PiecePos-Analyzing_9,3.96,1.02,16.33,1.27,0.81,1.01,1.11,0.00,282.67,277.65249019607876,0.0
AI3 PiecePos-Analyzing_2,4.05,1.01,16.15,1.33,0.81,0.98,1.11,0.00,280.188,277.65249019607876,1.0
AI3 PiecePos-Analyzing_20,4.04,0.98,16.21,1.28,0.79,0.98,1.09,0.00,280.975,277.65249019607876,0.0
AI3 PiecePos-Analyzing_17,3.96,1.01,16.11,1.32,0.81,1.00,1.12,0.00,279.2060000000001,277.65249019607876,0.0
AI3 PiecePos-Analyzing_21,3.99,0.98,15.63,1.30,0.81,1.01,1.09,0.00,271.56700000000006,277.65249019607876,0.0
AI3 PiecePos-Analyzing_3,3.90,1.01,15.61,1.28,0.80,1.01,1.12,0.00,270.916,277.65249019607876,0.0
AI3 PiecePos-Analyzing_1,3.96,1.01,16.21,1.29,0.78,1.02,1.11,0.00,280.75200000000007,277.65249019607876,0.0
AI3 PiecePos-Analyzing_18,3.99,0.98,15.69,1.27,0.79,0.98,1.09,0.00,272.44200000000006,277.65249019607876,0.0
AI3 PiecePos-Analyzing_11,3.91,0.99,16.25,1.32,0.82,1.02,1.07,0.00,281.199,277.65249019607876,0.0
AI3 PiecePos-Analyzing_23,4.10,1.02,16.15,1.32,0.80,1.01,1.11,0.00,280.407,277.65249019607876,0.5
AI3 PiecePos-Analyzing_14,3.91,0.98,16.31,1.27,0.79,0.99,1.10,0.00,282.063,277.65249019607876,0.0
AI3 PiecePos-Analyzing_19,4.09,1.02,15.97,1.32,0.81,0.98,1.09,0.00,277.4430000000001,277.65249019607876,1.0
AI3 PiecePos-Analyzing_12,4.09,1.01,15.78,1.31,0.79,0.99,1.11,0.00,274.39599999999996,277.65249019607876,1.0
AI3 PiecePos-Analyzing_28,3.97,0.98,15.98,1.31,0.79,0.98,1.09,0.00,277.05400000000003,277.65249019607876,0.0
AI3 PiecePos-Analyzing_30,3.90,0.98,16.29,1.31,0.82,1.02,1.09,0.00,281.79799999999994,277.65249019607876,0.0
AI3 PiecePos-Analyzing_10,4.04,1.00,16.27,1.29,0.81,1.00,1.11,0.00,282.02600000000007,277.65249019607876,0.0
AI3 PiecePos-Analyzing_6,3.99,1.02,15.66,1.32,0.80,1.01,1.11,0.00,272.127,277.65249019607876,0.0
AI3 PiecePos-Analyzing_7,4.09,0.98,15.91,1.28,0.80,1.00,1.11,0.00,276.42499999999995,277.65249019607876,0.5
AI3 PiecePos-Analyzing_27,3.90,0.99,15.65,1.29,0.82,0.99,1.08,0.00,271.50100000000003,277.65249019607876,0.0
AI3 PiecePos-Analyzing_8,4.00,1.02,16.25,1.29,0.80,1.00,1.07,0.00,281.514,277.65249019607876,0.0
