playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.99,1.00,15.81,1.33,0.81,0.99,0.98,0.41,274.529,277.9375789473671,0.0
AI3 PiecePos-Analyzing_16,3.91,1.01,15.93,1.33,0.82,1.01,1.02,0.41,276.21099999999996,277.9375789473671,0.0
AI3 PiecePos-Analyzing_5,3.99,0.98,15.63,1.33,0.82,0.99,0.98,0.41,271.637,277.9375789473671,0.0
AI3 PiecePos-Analyzing_15,3.93,1.00,15.73,1.31,0.82,0.99,1.02,0.39,273.027,277.9375789473671,0.0
AI3 PiecePos-Analyzing_13,4.03,1.00,15.69,1.31,0.81,1.01,0.98,0.39,272.75499999999994,277.9375789473671,0.0
AI3 PiecePos-Analyzing_9,3.91,0.99,15.69,1.27,0.81,0.98,0.98,0.40,272.18700000000007,277.9375789473671,0.0
AI3 PiecePos-Analyzing_2,3.97,1.00,15.74,1.30,0.81,0.99,0.99,0.39,273.29300000000006,277.9375789473671,0.0
AI3 PiecePos-Analyzing_20,4.00,1.00,16.10,1.30,0.78,1.00,1.01,0.40,279.18500000000006,277.9375789473671,0.0
AI3 PiecePos-Analyzing_17,3.99,1.02,16.11,1.29,0.80,1.01,0.99,0.41,279.32,277.9375789473671,0.0
AI3 PiecePos-Analyzing_3,3.92,0.99,16.11,1.33,0.80,1.02,0.99,0.39,279.06399999999996,277.9375789473671,0.0
AI3 PiecePos-Analyzing_1,4.05,0.98,16.01,1.28,0.80,0.99,0.98,0.40,277.872,277.9375789473671,0.0
AI3 PiecePos-Analyzing_18,3.92,1.01,16.38,1.33,0.80,1.02,1.01,0.41,283.4339999999999,277.9375789473671,0.0
AI3 PiecePos-Analyzing_11,3.91,1.01,15.85,1.30,0.81,0.98,1.02,0.41,274.85400000000004,277.9375789473671,0.0
AI3 PiecePos-Analyzing_14,3.97,1.02,16.21,1.32,0.82,1.02,1.01,0.40,280.923,277.9375789473671,0.0
AI3 PiecePos-Analyzing_19,3.96,0.98,15.64,1.27,0.78,1.01,1.01,0.40,271.61600000000004,277.9375789473671,0.0
AI3 PiecePos-Analyzing_12,3.97,1.00,16.31,1.32,0.79,0.99,0.99,0.40,282.427,277.9375789473671,0.0
AI3 PiecePos-Analyzing_10,3.98,0.98,16.38,1.32,0.81,1.00,1.01,0.40,283.615,277.9375789473671,0.0
AI3 PiecePos-Analyzing_6,4.07,1.00,16.39,1.29,0.81,1.01,1.00,0.39,284.11100000000005,277.9375789473671,0.0
AI3 PiecePos-Analyzing_7,3.94,1.00,16.13,1.31,0.81,0.99,0.98,0.41,279.42299999999994,277.9375789473671,0.0
AI3 PiecePos-Analyzing_8,3.92,1.00,16.34,1.32,0.81,1.00,0.99,0.39,282.72900000000004,277.9375789473671,0.0
